start,type,end
M407,HAS_SUBJECT_TOPIC,T1056
M407,HAS_SUBJECT_TOPIC,T1061
M407,HAS_SUBJECT_TOPIC,T151
M407,HAS_SUBJECT_TOPIC,T487
M407,HAS_SUBJECT_TOPIC,T518
M440,HAS_TYPE,T040
M440,HAS_CREATOR,P147
M440,HAS_SUBJECT_PERSON,P971
M440,HAS_SUBJECT_TOPIC,T095
M440,HAS_SUBJECT_TOPIC,T247
M437,HAS_TYPE,T041
M437,HAS_CREATOR,P003
M437,HAS_SUBJECT_TOPIC,T143
M437,HAS_SUBJECT_TOPIC,T169
M437,HAS_SUBJECT_TOPIC,T196
M424,HAS_TYPE,T040
M424,HAS_CREATOR,P153
M424,HAS_SUBJECT_TOPIC,T1054
M424,HAS_SUBJECT_TOPIC,T151
M424,HAS_SUBJECT_PLACE,L493
M447,HAS_TYPE,T039
M447,HAS_CREATOR,P008
M447,HAS_SUBJECT_TEXT,M446
M447,HAS_SUBJECT_TOPIC,T095
M447,HAS_SUBJECT_TOPIC,T116
M447,HAS_SUBJECT_TOPIC,T132
M447,HAS_SUBJECT_TOPIC,T147
M447,HAS_SUBJECT_WORK,B009
M419,HAS_TYPE,T041
M419,HAS_CREATOR,P229
M419,HAS_SUBJECT_TOPIC,T030
M419,HAS_SUBJECT_TOPIC,T215
M404,HAS_TYPE,T039
M404,HAS_CREATOR,P208
M404,HAS_AUDIENCE,P006
M404,HAS_SUBJECT_TOPIC,T030
M404,HAS_SUBJECT_TOPIC,T092
M404,HAS_SUBJECT_TOPIC,T1060
M404,HAS_SUBJECT_TOPIC,T1061
M404,HAS_SUBJECT_TOPIC,T116
M404,HAS_SUBJECT_TOPIC,T237
M404,HAS_SUBJECT_TOPIC,T495
M404,HAS_SUBJECT_TOPIC,T518
M404,HAS_SUBJECT_TOPIC,T027
M404,HAS_SUBJECT_PLACE,L160
M449,HAS_TYPE,T040
M449,HAS_CREATOR,P329
M449,HAS_SUBJECT_TOPIC,T030
M449,HAS_SUBJECT_TOPIC,T095
M426,HAS_TYPE,T040
M426,HAS_CREATOR,P150
M426,HAS_SUBJECT_TOPIC,T024
M446,HAS_TYPE,T039
M446,HAS_CREATOR,P216
M446,HAS_AUDIENCE,P189
M446,HAS_SUBJECT_TOPIC,T023
M446,HAS_SUBJECT_TOPIC,T056
M446,HAS_SUBJECT_TOPIC,T082
M446,HAS_SUBJECT_TOPIC,T095
M446,HAS_SUBJECT_TOPIC,T132
M446,HAS_SUBJECT_TOPIC,T147
M446,HAS_SUBJECT_TOPIC,T249
M446,HAS_SUBJECT_WORK,B009
M423,HAS_TYPE,T040
M423,HAS_CREATOR,P153
M423,HAS_SUBJECT_PERSON,P068
M423,HAS_SUBJECT_PERSON,P196
M423,HAS_SUBJECT_TOPIC,T090
M423,HAS_SUBJECT_WORK,B101
M411,HAS_TYPE,T042
M411,HAS_CREATOR,P234
M411,HAS_SUBJECT_TOPIC,T110
M439,HAS_TYPE,T040
M439,HAS_CREATOR,P310
M439,HAS_SUBJECT_TOPIC,T005
M439,HAS_SUBJECT_TOPIC,T014
M439,HAS_SUBJECT_TOPIC,T030
M439,HAS_SUBJECT_TOPIC,T196
M439,HAS_SUBJECT_TOPIC,T495
M452,HAS_TYPE,T040
M452,HAS_CREATOR,P1245
M452,HAS_SUBJECT_TOPIC,T095
M452,HAS_SUBJECT_TOPIC,T503
M427,HAS_TYPE,T040
M427,HAS_CREATOR,P274
M427,HAS_AUDIENCE,P277
M428,HAS_TYPE,T041
M428,HAS_CREATOR,P246
M428,HAS_SUBJECT_TOPIC,T064
M428,HAS_SUBJECT_TOPIC,T226
M434,HAS_TYPE,T039
M434,HAS_CREATOR,P118
M434,HAS_SUBJECT_TOPIC,T039
M444,HAS_TYPE,T040
M444,HAS_CREATOR,P008
M444,HAS_SUBJECT_TOPIC,T093
M444,HAS_SUBJECT_TOPIC,T097
M444,HAS_SUBJECT_TOPIC,T493
M406,HAS_TYPE,T040
M406,HAS_CREATOR,P236
M406,HAS_SUBJECT_TOPIC,T1054
M433,HAS_TYPE,T039
M433,HAS_CREATOR,P118
M433,HAS_SUBJECT_TOPIC,T030
M433,HAS_SUBJECT_TOPIC,T039
M433,HAS_SUBJECT_TOPIC,T095
M433,HAS_SUBJECT_TOPIC,T116
M431,HAS_TYPE,T041
M431,HAS_CREATOR,P108
M431,HAS_SUBJECT_TOPIC,T005
M431,HAS_SUBJECT_TOPIC,T039
M431,HAS_SUBJECT_TOPIC,T079
M431,HAS_SUBJECT_TOPIC,T1054
M431,HAS_SUBJECT_TOPIC,T129
M431,HAS_SUBJECT_TOPIC,T151
M420,HAS_TYPE,T040
M420,HAS_CREATOR,P268
M420,HAS_SUBJECT_TOPIC,T095
M420,HAS_SUBJECT_TOPIC,T1055
M420,HAS_SUBJECT_TOPIC,T1061
M420,HAS_SUBJECT_TOPIC,T151
M420,HAS_SUBJECT_TOPIC,T495
M405,HAS_TYPE,T040
M405,HAS_CREATOR,P236
M405,HAS_SUBJECT_TOPIC,T097
M405,HAS_SUBJECT_TOPIC,T237
M405,HAS_SUBJECT_TOPIC,T022
M441,HAS_TYPE,T040
M441,HAS_CREATOR,P147
M441,HAS_SUBJECT_TOPIC,T095
M441,HAS_SUBJECT_TOPIC,T156
M486,HAS_TYPE,T040
M486,HAS_CREATOR,P194
M486,HAS_AUDIENCE,P353
M486,HAS_SUBJECT_TOPIC,T495
M486,HAS_SUBJECT_TOPIC,T518
M486,HAS_SUBJECT_WORK,B051
M486,HAS_SUBJECT_WORK,B052
M462,HAS_TYPE,T042
M462,HAS_CREATOR,P008
M462,HAS_SUBJECT_TOPIC,T042
M462,HAS_SUBJECT_TOPIC,T095
M462,HAS_SUBJECT_TOPIC,T247
M480,HAS_TYPE,T041
M480,HAS_CREATOR,P1088
M480,HAS_SUBJECT_TEXT,M479
M480,HAS_SUBJECT_TOPIC,T518
M480,HAS_SUBJECT_PERSON,P211
M461,HAS_TYPE,T043
M461,HAS_CREATOR,P339
M461,HAS_SUBJECT_TOPIC,T008
M461,HAS_SUBJECT_TOPIC,T024
M461,HAS_SUBJECT_TOPIC,T030
M461,HAS_SUBJECT_TOPIC,T079
M461,HAS_SUBJECT_TOPIC,T093
M461,HAS_SUBJECT_PERSON,P339
M464,HAS_TYPE,T039
M464,HAS_CREATOR,P315
M464,HAS_AUDIENCE,P321
M464,HAS_SUBJECT_TOPIC,T039
M464,HAS_SUBJECT_TOPIC,T099
M479,HAS_TYPE,T041
M479,HAS_CREATOR,P219
M479,HAS_SUBJECT_PERSON,P211
M483,HAS_TYPE,T040
M483,HAS_CREATOR,P348
M483,HAS_SUBJECT_TOPIC,T093
M483,HAS_SUBJECT_TOPIC,T110
M483,HAS_SUBJECT_TOPIC,T132
M483,HAS_SUBJECT_TOPIC,T224
M489,HAS_TYPE,T040
M489,HAS_CREATOR,P368
M489,HAS_SUBJECT_TOPIC,T1052
M456,HAS_TYPE,T040
M456,HAS_CREATOR,P008
M456,HAS_AUDIENCE,P337
M456,HAS_SUBJECT_TOPIC,T008
M456,HAS_SUBJECT_TOPIC,T013
M456,HAS_SUBJECT_TOPIC,T039
M456,HAS_SUBJECT_TOPIC,T124
M456,HAS_SUBJECT_PLACE,L469
M484,HAS_TYPE,T041
M484,HAS_CREATOR,P108
M484,HAS_SUBJECT_PLACE,L115
M484,HAS_SUBJECT_TOPIC,T014
M484,HAS_SUBJECT_TOPIC,T030
M484,HAS_SUBJECT_TOPIC,T124
M477,HAS_TYPE,T043
M477,HAS_CREATOR,P219
M477,HAS_SUBJECT_TOPIC,T030
M477,HAS_SUBJECT_TOPIC,T097
M477,HAS_SUBJECT_TOPIC,T1060
M477,HAS_SUBJECT_TOPIC,T136
M477,HAS_SUBJECT_TOPIC,T1061
M502,HAS_TYPE,T039
M502,HAS_CREATOR,P201
M502,HAS_SUBJECT_PLACE,L037
M502,HAS_SUBJECT_PLACE,L118
M502,HAS_SUBJECT_PLACE,L185
M502,HAS_SUBJECT_TOPIC,T1054
M502,HAS_SUBJECT_TOPIC,T1062
M467,HAS_TYPE,T040
M467,HAS_CREATOR,P329
M467,HAS_SUBJECT_TOPIC,T046
M467,HAS_SUBJECT_TOPIC,T053
M467,HAS_SUBJECT_TOPIC,T487
M478,HAS_TYPE,T042
M478,HAS_CREATOR,P1077
M478,HAS_SUBJECT_ERA,H025
M478,HAS_SUBJECT_TOPIC,T030
M478,HAS_SUBJECT_TOPIC,T097
M478,HAS_SUBJECT_TOPIC,T136
M499,HAS_TYPE,T041
M499,HAS_CREATOR,P272
M499,HAS_SUBJECT_TOPIC,T090
M499,HAS_SUBJECT_PERSON,P065
M499,HAS_SUBJECT_PERSON,P377
M488,HAS_TYPE,T040
M488,HAS_CREATOR,P376
M488,HAS_SUBJECT_TOPIC,T151
M460,HAS_TYPE,T043
M460,HAS_CREATOR,P339
M460,HAS_AUDIENCE,P008
M460,HAS_SUBJECT_TEXT,M473
M460,HAS_SUBJECT_PLACE,L172
M460,HAS_SUBJECT_PLACE,L470
M460,HAS_SUBJECT_TOPIC,T024
M460,HAS_SUBJECT_TOPIC,T030
M460,HAS_SUBJECT_TOPIC,T055
M460,HAS_SUBJECT_TOPIC,T1009
M460,HAS_SUBJECT_TOPIC,T1061
M460,HAS_SUBJECT_TOPIC,T250
M460,HAS_SUBJECT_TOPIC,T110
M494,HAS_TYPE,T513
M494,HAS_CREATOR,P275
M494,HAS_SUBJECT_TOPIC,T024
M494,HAS_SUBJECT_TOPIC,T027
M494,HAS_SUBJECT_TOPIC,T046
M494,HAS_SUBJECT_TOPIC,T055
M494,HAS_SUBJECT_TOPIC,T1061
M494,HAS_SUBJECT_TOPIC,T124
M494,HAS_SUBJECT_TOPIC,T172
M494,HAS_SUBJECT_TOPIC,T503
M494,HAS_SUBJECT_PLACE,L382
M463,HAS_TYPE,T039
M463,HAS_CREATOR,P188
M463,HAS_SUBJECT_ERA,H008
M463,HAS_SUBJECT_TOPIC,T014
M463,HAS_SUBJECT_TOPIC,T030
M463,HAS_SUBJECT_TOPIC,T374
M463,HAS_SUBJECT_TOPIC,T027
M463,HAS_SUBJECT_PERSON,P188
M463,HAS_SUBJECT_WORK,B049
M463,HAS_SUBJECT_WORK,B050
M458,HAS_TYPE,T041
M458,HAS_CREATOR,P010
M458,HAS_AUDIENCE,P008
M458,HAS_SUBJECT_TEXT,M470
M458,HAS_SUBJECT_TOPIC,T039
M458,HAS_SUBJECT_TOPIC,T124
M458,HAS_SUBJECT_PLACE,L469
M491,HAS_TYPE,T041
M491,HAS_CREATOR,P121
M491,HAS_SUBJECT_PERSON,P730
M472,HAS_TYPE,T043
M472,HAS_CREATOR,P008
M472,HAS_SUBJECT_TEXT,M471
M472,HAS_SUBJECT_TOPIC,T030
M472,HAS_SUBJECT_TOPIC,T099
M472,HAS_SUBJECT_TOPIC,T147
M481,HAS_TYPE,T041
M481,HAS_CREATOR,P094
M481,HAS_SUBJECT_TOPIC,T023
M481,HAS_SUBJECT_TOPIC,T169
M481,HAS_SUBJECT_TOPIC,T249
M475,HAS_TYPE,T043
M475,HAS_CREATOR,P008
M475,HAS_AUDIENCE,P333
M475,HAS_SUBJECT_TEXT,M474
M475,HAS_SUBJECT_TOPIC,T030
M475,HAS_SUBJECT_TOPIC,T046
M475,HAS_SUBJECT_TOPIC,T147
M492,HAS_TYPE,T043
M492,HAS_CREATOR,P275
M492,HAS_SUBJECT_TOPIC,T132
M498,HAS_TYPE,T039
M498,HAS_CREATOR,P272
M498,HAS_SUBJECT_TOPIC,T061
M498,HAS_SUBJECT_TOPIC,T090
M498,HAS_SUBJECT_TOPIC,T151
M498,HAS_SUBJECT_PERSON,P065
M498,HAS_SUBJECT_PERSON,P377
M498,HAS_SUBJECT_PERSON,P977
M482,HAS_TYPE,T039
M482,HAS_CREATOR,P065
M474,HAS_TYPE,T041
M474,HAS_CREATOR,P333
M474,HAS_AUDIENCE,P008
M474,HAS_SUBJECT_TEXT,M473
M474,HAS_SUBJECT_TOPIC,T030
M474,HAS_SUBJECT_TOPIC,T1058
M474,HAS_SUBJECT_TOPIC,T147
M501,HAS_TYPE,T040
M501,HAS_CREATOR,P201
M501,HAS_SUBJECT_TOPIC,T018
M501,HAS_SUBJECT_TOPIC,T055
M501,HAS_SUBJECT_TOPIC,T175
M485,HAS_TYPE,T041
M485,HAS_CREATOR,P194
M485,HAS_SUBJECT_TOPIC,T023
M485,HAS_SUBJECT_TOPIC,T024
M485,HAS_SUBJECT_TOPIC,T169
M485,HAS_SUBJECT_TOPIC,T249
M485,HAS_SUBJECT_TOPIC,T044
M485,HAS_SUBJECT_WORK,B051
M485,HAS_SUBJECT_WORK,B052
M455,HAS_TYPE,T040
M455,HAS_CREATOR,P334
M455,HAS_AUDIENCE,P335
M455,HAS_SUBJECT_PLACE,L160
M455,HAS_SUBJECT_TOPIC,T014
M495,HAS_TYPE,T040
M495,HAS_CREATOR,P1073
M490,HAS_TYPE,T041
M490,HAS_CREATOR,P121
M470,HAS_TYPE,T039
M470,HAS_CREATOR,P319
M470,HAS_AUDIENCE,P313
M470,HAS_SUBJECT_ERA,H031
M470,HAS_SUBJECT_TOPIC,T030
M470,HAS_SUBJECT_TOPIC,T095
M470,HAS_SUBJECT_TOPIC,T1060
M470,HAS_SUBJECT_TOPIC,T1061
M470,HAS_SUBJECT_TOPIC,T495
M470,HAS_SUBJECT_WORK,B050
M453,HAS_TYPE,T040
M453,HAS_CREATOR,P008
M453,HAS_AUDIENCE,P333
M453,HAS_SUBJECT_TEXT,M452
M453,HAS_SUBJECT_TOPIC,T095
M453,HAS_SUBJECT_TOPIC,T100
M453,HAS_SUBJECT_TOPIC,T503
M476,HAS_TYPE,T039
M476,HAS_CREATOR,P332
M476,HAS_SUBJECT_TOPIC,T023
M476,HAS_SUBJECT_TOPIC,T1052
M476,HAS_SUBJECT_TOPIC,T153
M476,HAS_SUBJECT_TOPIC,T249
M476,HAS_SUBJECT_TOPIC,T495
M476,HAS_SUBJECT_TOPIC,T231
M468,HAS_TYPE,T039
M468,HAS_CREATOR,P140
M468,HAS_SUBJECT_PLACE,L076
M468,HAS_SUBJECT_TOPIC,T023
M468,HAS_SUBJECT_TOPIC,T030
M468,HAS_SUBJECT_TOPIC,T055
M468,HAS_SUBJECT_TOPIC,T143
M468,HAS_SUBJECT_TOPIC,T151
M468,HAS_SUBJECT_TOPIC,T153
M468,HAS_SUBJECT_TOPIC,T217
M468,HAS_SUBJECT_TOPIC,T249
M468,HAS_SUBJECT_TOPIC,T001
M468,HAS_SUBJECT_ERA,H008
M493,HAS_TYPE,T513
M493,HAS_CREATOR,P001
M493,HAS_SUBJECT_TOPIC,T082
M493,HAS_SUBJECT_TOPIC,T139
M493,HAS_SUBJECT_TOPIC,T156
M496,HAS_TYPE,T040
M496,HAS_CREATOR,P334
M496,HAS_AUDIENCE,P335
M496,HAS_SUBJECT_TOPIC,T095
M496,HAS_SUBJECT_TOPIC,T1061
M487,HAS_TYPE,T040
M487,HAS_CREATOR,P194
M487,HAS_SUBJECT_WORK,B051
M487,HAS_SUBJECT_WORK,B052
M465,HAS_TYPE,T039
M465,HAS_CREATOR,P008
M465,HAS_AUDIENCE,P321
M465,HAS_SUBJECT_TOPIC,T017
M465,HAS_SUBJECT_TOPIC,T039
M465,HAS_SUBJECT_TOPIC,T095
M465,HAS_SUBJECT_TOPIC,T493
M465,HAS_SUBJECT_TOPIC,T495
M465,HAS_SUBJECT_TOPIC,T126
M465,HAS_SUBJECT_TOPIC,T1054
M459,HAS_TYPE,T039
M459,HAS_CREATOR,P008
M459,HAS_AUDIENCE,P338
M459,HAS_SUBJECT_TEXT,M471
M459,HAS_SUBJECT_TOPIC,T005
M459,HAS_SUBJECT_TOPIC,T023
M459,HAS_SUBJECT_TOPIC,T030
M459,HAS_SUBJECT_TOPIC,T095
M459,HAS_SUBJECT_TOPIC,T100
M459,HAS_SUBJECT_TOPIC,T136
M459,HAS_SUBJECT_TOPIC,T153
M459,HAS_SUBJECT_TOPIC,T249
M469,HAS_TYPE,T039
M469,HAS_CREATOR,P008
M469,HAS_SUBJECT_PLACE,L076
M469,HAS_SUBJECT_PLACE,L167
M469,HAS_SUBJECT_PLACE,L249
M469,HAS_SUBJECT_TOPIC,T024
M469,HAS_SUBJECT_TOPIC,T030
M469,HAS_SUBJECT_TOPIC,T053
M469,HAS_SUBJECT_TOPIC,T1059
M469,HAS_SUBJECT_TOPIC,T1062
M469,HAS_SUBJECT_TOPIC,T001
M454,HAS_TYPE,T040
M454,HAS_CREATOR,P008
M454,HAS_AUDIENCE,P333
M454,HAS_SUBJECT_TOPIC,T046
M454,HAS_SUBJECT_TOPIC,T064
M454,HAS_SUBJECT_TOPIC,T147
M466,HAS_TYPE,T039
M466,HAS_CREATOR,P329
M466,HAS_SUBJECT_PERSON,P050
M466,HAS_SUBJECT_PERSON,P951
M466,HAS_SUBJECT_PERSON,P993
M466,HAS_SUBJECT_TOPIC,T075
M466,HAS_SUBJECT_TOPIC,T1056
M466,HAS_SUBJECT_TOPIC,T110
M466,HAS_SUBJECT_TOPIC,T027
M466,HAS_SUBJECT_TOPIC,T240
M471,HAS_TYPE,T043
M471,HAS_CREATOR,P315
M471,HAS_SUBJECT_TOPIC,T023
M471,HAS_SUBJECT_TOPIC,T030
M471,HAS_SUBJECT_TOPIC,T1052
M471,HAS_SUBJECT_TOPIC,T147
M471,HAS_SUBJECT_TOPIC,T180
M471,HAS_SUBJECT_TOPIC,T249
M473,HAS_TYPE,T043
M473,HAS_CREATOR,P008
M473,HAS_SUBJECT_TEXT,M471
M473,HAS_SUBJECT_TOPIC,T030
M473,HAS_SUBJECT_TOPIC,T116
M473,HAS_SUBJECT_TOPIC,T147
M473,HAS_SUBJECT_PERSON,P170
M457,HAS_TYPE,T039
M457,HAS_CREATOR,P008
M457,HAS_SUBJECT_PERSON,P265
M457,HAS_SUBJECT_PERSON,P313
M457,HAS_SUBJECT_PERSON,P319
M457,HAS_SUBJECT_PERSON,P331
M457,HAS_SUBJECT_PLACE,L164
M457,HAS_SUBJECT_PLACE,L169
M457,HAS_SUBJECT_PLACE,L469
M457,HAS_SUBJECT_TOPIC,T005
M457,HAS_SUBJECT_TOPIC,T008
M457,HAS_SUBJECT_TOPIC,T014
M457,HAS_SUBJECT_TOPIC,T039
M457,HAS_SUBJECT_TOPIC,T1054
M457,HAS_SUBJECT_TOPIC,T133
M457,HAS_SUBJECT_ERA,H008
M457,HAS_SUBJECT_ERA,H031
M497,HAS_TYPE,T040
M497,HAS_CREATOR,P334
M497,HAS_AUDIENCE,P335
M497,HAS_SUBJECT_TOPIC,T121
M497,HAS_SUBJECT_TOPIC,T151
M497,HAS_SUBJECT_TOPIC,T153
M500,HAS_TYPE,T039
M500,HAS_CREATOR,P216
M500,HAS_SUBJECT_TOPIC,T023
M500,HAS_SUBJECT_TOPIC,T056
M500,HAS_SUBJECT_TOPIC,T082
M500,HAS_SUBJECT_TOPIC,T095
M500,HAS_SUBJECT_TOPIC,T132
M500,HAS_SUBJECT_TOPIC,T249
M521,HAS_TYPE,T039
M521,HAS_CREATOR,P362
M521,HAS_SUBJECT_TOPIC,T1054
M521,HAS_SUBJECT_TOPIC,T147
M516,HAS_TYPE,T040
M516,HAS_CREATOR,P213
M516,HAS_AUDIENCE,P364
M516,HAS_SUBJECT_TOPIC,T026
M516,HAS_SUBJECT_TOPIC,T097
M516,HAS_SUBJECT_TOPIC,T1061
M516,HAS_SUBJECT_TOPIC,T216
M516,HAS_SUBJECT_PERSON,P364
M538,HAS_TYPE,T040
M538,HAS_CREATOR,P371
M538,HAS_AUDIENCE,P927
M538,HAS_SUBJECT_TOPIC,T020
M538,HAS_SUBJECT_TOPIC,T023
M538,HAS_SUBJECT_TOPIC,T031
M538,HAS_SUBJECT_TOPIC,T039
M538,HAS_SUBJECT_TOPIC,T1056
M538,HAS_SUBJECT_TOPIC,T121
M538,HAS_SUBJECT_TOPIC,T132
M538,HAS_SUBJECT_TOPIC,T249
M538,HAS_SUBJECT_PERSON,P211
M538,HAS_SUBJECT_PERSON,P218
M538,HAS_SUBJECT_WORK,B063
M534,HAS_TYPE,T1027
M534,HAS_CREATOR,P1003
M534,HAS_SUBJECT_TEXT,M531
M534,HAS_SUBJECT_TOPIC,T046
M541,HAS_TYPE,T041
M541,HAS_CREATOR,P364
M541,HAS_SUBJECT_TOPIC,T095
M541,HAS_SUBJECT_TOPIC,T1009
M541,HAS_SUBJECT_TOPIC,T1061
M541,HAS_SUBJECT_TOPIC,T1054
M522,HAS_TYPE,T043
M522,HAS_CREATOR,P092
M522,HAS_SUBJECT_TOPIC,T147
M522,HAS_SUBJECT_TOPIC,T151
M506,HAS_TYPE,T042
M506,HAS_CREATOR,P964
M506,HAS_SUBJECT_TOPIC,T095
M506,HAS_SUBJECT_TOPIC,T208
M506,HAS_SUBJECT_TOPIC,T226
M506,HAS_SUBJECT_TOPIC,T1061
M513,HAS_TYPE,T039
M513,HAS_CREATOR,P213
M513,HAS_SUBJECT_TOPIC,T093
M513,HAS_SUBJECT_TOPIC,T1061
M513,HAS_SUBJECT_WORK,B049
M518,HAS_TYPE,T039
M518,HAS_CREATOR,P006
M518,HAS_SUBJECT_TOPIC,T023
M518,HAS_SUBJECT_TOPIC,T030
M518,HAS_SUBJECT_TOPIC,T095
M518,HAS_SUBJECT_TOPIC,T249
M518,HAS_SUBJECT_TOPIC,T487
M518,HAS_SUBJECT_TOPIC,T495
M518,HAS_SUBJECT_TOPIC,T518
M535,HAS_TYPE,T042
M535,HAS_CREATOR,P027
M520,HAS_TYPE,T041
M520,HAS_CREATOR,P369
M520,HAS_SUBJECT_TEXT,M519
M520,HAS_SUBJECT_PLACE,L037
M520,HAS_SUBJECT_TOPIC,T1054
M520,HAS_SUBJECT_TOPIC,T125
M520,HAS_SUBJECT_TOPIC,T173
M546,HAS_TYPE,T040
M546,HAS_CREATOR,P354
M546,HAS_SUBJECT_PLACE,L192
M546,HAS_SUBJECT_TOPIC,T030
M546,HAS_SUBJECT_TOPIC,T095
M546,HAS_SUBJECT_TOPIC,T518
M523,HAS_TYPE,T041
M523,HAS_CREATOR,P009
M523,HAS_SUBJECT_TOPIC,T147
M523,HAS_SUBJECT_TOPIC,T151
M529,HAS_TYPE,T039
M529,HAS_CREATOR,P237
M529,HAS_SUBJECT_TOPIC,T023
M529,HAS_SUBJECT_TOPIC,T1054
M529,HAS_SUBJECT_TOPIC,T1061
M529,HAS_SUBJECT_TOPIC,T147
M529,HAS_SUBJECT_TOPIC,T249
M529,HAS_SUBJECT_TOPIC,T495
M529,HAS_SUBJECT_PERSON,P237
M540,HAS_TYPE,T040
M540,HAS_CREATOR,P211
M540,HAS_AUDIENCE,P927
M540,HAS_SUBJECT_TOPIC,T039
M540,HAS_SUBJECT_TOPIC,T046
M540,HAS_SUBJECT_TOPIC,T121
M540,HAS_SUBJECT_TOPIC,T153
M540,HAS_SUBJECT_TOPIC,T231
M540,HAS_SUBJECT_PERSON,P211
M540,HAS_SUBJECT_PERSON,P218
M540,HAS_SUBJECT_WORK,B063
M524,HAS_TYPE,T1036
M524,HAS_SUBJECT_TOPIC,T1054
M524,HAS_SUBJECT_TOPIC,T147
M503,HAS_TYPE,T039
M503,HAS_CREATOR,P265
M503,HAS_SUBJECT_TOPIC,T082
M503,HAS_SUBJECT_TOPIC,T099
M503,HAS_SUBJECT_TOPIC,T487
M553,HAS_TYPE,T042
M553,HAS_CREATOR,P385
M553,HAS_SUBJECT_TOPIC,T096
M553,HAS_SUBJECT_WORK,B055
M553,HAS_SUBJECT_WORK,B056
M542,HAS_TYPE,T040
M542,HAS_CREATOR,P364
M542,HAS_SUBJECT_TOPIC,T030
M542,HAS_SUBJECT_TOPIC,T046
M542,HAS_SUBJECT_TOPIC,T055
M542,HAS_SUBJECT_TOPIC,T1061
M548,HAS_TYPE,T039
M548,HAS_CREATOR,P362
M548,HAS_SUBJECT_TOPIC,T053
M548,HAS_SUBJECT_TOPIC,T096
M548,HAS_SUBJECT_TOPIC,T1052
M548,HAS_SUBJECT_TOPIC,T153
M548,HAS_SUBJECT_TOPIC,T247
M548,HAS_SUBJECT_TOPIC,T518
M531,HAS_TYPE,T043
M531,HAS_CREATOR,P1003
M531,HAS_SUBJECT_TOPIC,T046
M531,HAS_SUBJECT_TOPIC,T092
M531,HAS_SUBJECT_TOPIC,T095
M531,HAS_SUBJECT_TOPIC,T116
M531,HAS_SUBJECT_TOPIC,T1061
M531,HAS_SUBJECT_WORK,B054
M551,HAS_TYPE,T039
M551,HAS_CREATOR,P332
M551,HAS_SUBJECT_TOPIC,T023
M551,HAS_SUBJECT_TOPIC,T075
M551,HAS_SUBJECT_TOPIC,T095
M551,HAS_SUBJECT_TOPIC,T1052
M551,HAS_SUBJECT_TOPIC,T153
M551,HAS_SUBJECT_TOPIC,T249
M551,HAS_SUBJECT_TOPIC,T495
M551,HAS_SUBJECT_TOPIC,T231
M551,HAS_SUBJECT_WORK,B055
M551,HAS_SUBJECT_WORK,B056
M515,HAS_TYPE,T040
M515,HAS_CREATOR,P311
M552,HAS_TYPE,T042
M552,HAS_CREATOR,P121
M552,HAS_SUBJECT_TOPIC,T096
M552,HAS_SUBJECT_WORK,B055
M552,HAS_SUBJECT_WORK,B056
M509,HAS_TYPE,T042
M509,HAS_CREATOR,P213
M509,HAS_SUBJECT_TOPIC,T1059
M550,HAS_TYPE,T040
M550,HAS_CREATOR,P157
M550,HAS_SUBJECT_TOPIC,T008
M550,HAS_SUBJECT_TOPIC,T014
M550,HAS_SUBJECT_TOPIC,T024
M550,HAS_SUBJECT_TOPIC,T1052
M550,HAS_SUBJECT_TOPIC,T127
M550,HAS_SUBJECT_TOPIC,T148
M550,HAS_SUBJECT_WORK,B055
M550,HAS_SUBJECT_WORK,B056
M512,HAS_TYPE,T039
M512,HAS_CREATOR,P213
M512,HAS_SUBJECT_TOPIC,T061
M512,HAS_SUBJECT_TOPIC,T079
M512,HAS_SUBJECT_TOPIC,T1054
M512,HAS_SUBJECT_TOPIC,T1060
M512,HAS_SUBJECT_TOPIC,T151
M512,HAS_SUBJECT_TOPIC,T518
M512,HAS_SUBJECT_TOPIC,T1061
M512,HAS_SUBJECT_PLACE,L183
M512,HAS_SUBJECT_WORK,B049
M510,HAS_TYPE,T039
M510,HAS_CREATOR,P213
M510,HAS_SUBJECT_TOPIC,T079
M510,HAS_SUBJECT_TOPIC,T1060
M510,HAS_SUBJECT_TOPIC,T1062
M510,HAS_SUBJECT_TOPIC,T245
M510,HAS_SUBJECT_TOPIC,T992
M510,HAS_SUBJECT_PLACE,L185
M510,HAS_SUBJECT_WORK,B049
M549,HAS_TYPE,T039
M549,HAS_CREATOR,P362
M549,HAS_SUBJECT_TOPIC,T005
M549,HAS_SUBJECT_TOPIC,T023
M549,HAS_SUBJECT_TOPIC,T046
M549,HAS_SUBJECT_TOPIC,T060
M549,HAS_SUBJECT_TOPIC,T169
M549,HAS_SUBJECT_TOPIC,T249
M549,HAS_SUBJECT_TOPIC,T056
M549,HAS_SUBJECT_TOPIC,T1061
M544,HAS_TYPE,T040
M544,HAS_CREATOR,P274
M544,HAS_SUBJECT_WORK,B006
M525,HAS_TYPE,T043
M525,HAS_CREATOR,P068
M525,HAS_SUBJECT_TOPIC,T147
M525,HAS_SUBJECT_TOPIC,T151
M511,HAS_TYPE,T039
M511,HAS_CREATOR,P213
M511,HAS_SUBJECT_TOPIC,T025
M511,HAS_SUBJECT_TOPIC,T1056
M511,HAS_SUBJECT_TOPIC,T1060
M511,HAS_SUBJECT_TOPIC,T1062
M511,HAS_SUBJECT_TOPIC,T151
M511,HAS_SUBJECT_TOPIC,T153
M511,HAS_SUBJECT_TOPIC,T175
